DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc,Weapon Desc,LAT,LON,Closest Restaurant,Restaurant Address
10/25/2017,1200,Northeast,VEHICLE,,34.1367,-118.2713,,
10/30/2017,925,Wilshire,VANDALISM,,34.0385,-118.3484,,
10/26/2017,320,Northeast,THEFT,,34.0934,-118.2974,,
10/11/2017,800,Foothill,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2717,-118.4096,,
10/14/2017,2250,Olympic,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.079,-118.3023,,
10/23/2017,500,Southwest,VANDALISM,,34.0325,-118.3626,,
10/17/2017,1815,Northeast,BATTERY,UNKNOWN WEAPON/OTHER WEAPON,34.0959,-118.2289,,
10/15/2017,1630,Van Nuys,VANDALISM,,34.1667,-118.4531,,
10/3/2017,100,Hollenbeck,VEHICLE,,34.0942,-118.1612,,
10/21/2017,1500,N Hollywood,BURGLARY,,34.1705,-118.3822,,
10/14/2017,320,Pacific,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9943,-118.4709,,
10/11/2017,2030,Devonshire,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2522,-118.6023,,
10/5/2017,2130,Olympic,BURGLARY,,34.0654,-118.3079,,
10/31/2017,1200,West Valley,THEFT,,34.1797,-118.5204,,
10/13/2017,1715,Topanga,SHOPLIFTING,,34.1685,-118.6058,,
10/1/2017,2000,Central,THEFT,,34.0502,-118.2574,,
10/6/2017,1230,Wilshire,VIOLATION OF,,34.0573,-118.3491,,
10/25/2017,1030,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.961,-118.2959,,
10/6/2017,1000,Southwest,BIKE - STOLEN,,34.010999999999996,-118.3351,,
10/17/2017,800,Newton,THEFT,,33.9993,-118.2521,,
10/30/2017,800,77th Street,THEFT,,33.9667,-118.2871,,
10/13/2017,1300,Pacific,THEFT,,33.9857,-118.4435,,
10/14/2017,345,Harbor,BURGLARY,,33.7739,-118.2678,,
10/10/2017,1,Olympic,THEFT,,34.0597,-118.3112,,
10/24/2017,1030,Foothill,ROBBERY,OTHER KNIFE,34.2291,-118.3752,,
10/29/2017,15,West Valley,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2128,-118.5579,,
10/30/2017,1000,Newton,VANDALISM,,34.0296,-118.2614,,
10/12/2017,1550,Harbor,CRIMINAL THREATS - NO WEAPON DISPLAYED,,33.7388,-118.2835,,
10/5/2017,2230,Topanga,VEHICLE,,34.1602,-118.6045,,
10/21/2017,1500,Rampart,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.0586,-118.2691,,
10/9/2017,1,Olympic,BURGLARY,,34.0817,-118.3217,,
10/28/2017,1,Devonshire,ASSAULT,SWITCH BLADE,34.2873,-118.5021,,
10/29/2017,2115,Mission,VANDALISM,,34.2279,-118.4516,,
10/29/2017,1200,Newton,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0241,-118.2597,,
10/15/2017,1200,Mission,THEFT,,34.3181,-118.4248,,
10/7/2017,1725,West LA,SHOPLIFTING,,34.0493,-118.4379,,
10/30/2017,1900,Southwest,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0141,-118.2974,,
10/24/2017,200,77th Street,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,33.9498,-118.3134,,
10/31/2017,1145,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9635,-118.29799999999999,,
10/6/2017,820,Southwest,ASSAULT,VEHICLE,34.0001,-118.3203,,
10/16/2017,1800,N Hollywood,THEFT,,34.1649,-118.3746,,
10/7/2017,100,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,33.9924,-118.2871,,
10/26/2017,1825,77th Street,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9582,-118.309,,
10/29/2017,1305,Hollenbeck,TRESPASSING,,34.0421,-118.2108,,
10/17/2017,1500,West LA,THEFT,,34.0419,-118.4602,,
10/24/2017,1800,Rampart,VEHICLE,,34.0641,-118.2567,,
10/15/2017,2000,N Hollywood,BURGLARY,,34.1867,-118.3823,,
10/28/2017,1200,Wilshire,THEFT,,34.0554,-118.3762,,
10/4/2017,2300,Southeast,VANDALISM,,33.9343,-118.2335,,
10/16/2017,600,Hollenbeck,THEFT,,34.0379,-118.2194,,
10/14/2017,549,Newton,DISTURBING THE PEACE,,34.0016,-118.2696,,
10/25/2017,1200,Newton,LEWD CONDUCT,,34.0219,-118.2734,,
10/13/2017,1550,Van Nuys,SHOPLIFTING,,34.1576,-118.43799999999999,,
10/20/2017,1945,77th Street,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,33.9996,-118.2915,,
10/15/2017,300,Newton,VEHICLE,,33.9907,-118.2739,,
10/23/2017,200,N Hollywood,BURGLARY,,34.1383,-118.3766,,
10/7/2017,2300,Central,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,,
10/3/2017,800,Pacific,THEFT,,33.9988,-118.4596,,
10/24/2017,2030,Hollenbeck,VANDALISM,UNKNOWN WEAPON/OTHER WEAPON,34.0243,-118.1931,,
10/25/2017,200,Foothill,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2683,-118.4118,,
10/5/2017,1400,Wilshire,THEFT,,34.0494,-118.3588,,
10/20/2017,1,Olympic,THEFT,,34.0463,-118.3102,,
10/26/2017,1800,Hollenbeck,VEHICLE,,34.0953,-118.2019,,
10/9/2017,2255,77th Street,ASSAULT,REVOLVER,33.9638,-118.2586,,
10/18/2017,2100,Devonshire,VEHICLE,,34.2534,-118.6072,,
10/23/2017,1825,Newton,BURGLARY,,34.0286,-118.2545,,
10/25/2017,2220,West Valley,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,34.1629,-118.5202,,
10/9/2017,930,Pacific,THEFT,,34.0306,-118.3912,,
10/25/2017,2245,Southeast,BURGLARY,,33.9275,-118.2652,,
10/11/2017,2230,West LA,THEFT,,34.0435,-118.4395,,
10/17/2017,1740,Hollenbeck,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0379,-118.2194,,
10/20/2017,1615,Rampart,ROBBERY,VERBAL THREAT,34.0549,-118.2778,,
10/7/2017,545,Southwest,ORAL COPULATION,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0072,-118.3373,,
10/30/2017,1200,N Hollywood,THEFT,,34.1613,-118.3965,,
10/31/2017,1625,Hollywood,VANDALISM,,34.0932,-118.3046,,
10/28/2017,1030,Foothill,VEHICLE,,34.2352,-118.3894,,
10/5/2017,1200,Olympic,THEFT,,34.0607,-118.3112,,
10/28/2017,200,77th Street,THEFT,,33.9794,-118.3197,,
10/18/2017,1600,Northeast,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0986,-118.2962,,
10/9/2017,800,Hollywood,THEFT,,34.1016,-118.3361,,
10/23/2017,2159,Southeast,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9492,-118.2766,,
10/5/2017,2200,Hollenbeck,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0638,-118.2061,,
10/21/2017,1325,Southwest,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0064,-118.3138,,
10/18/2017,1113,Van Nuys,THEFT,,34.1976,-118.4574,,
10/4/2017,600,77th Street,THEFT,,33.9699,-118.2813,,
10/3/2017,800,Southwest,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0092,-118.2872,,
10/2/2017,1625,Rampart,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0576,-118.2644,,
10/31/2017,800,Pacific,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,33.9725,-118.3891,,
10/9/2017,1700,Olympic,VANDALISM,,34.0436,-118.296,,
10/27/2017,2150,West LA,VANDALISM,,34.0343,-118.3873,,
10/31/2017,1535,Northeast,VIOLATION OF,,34.1048,-118.234,,
10/9/2017,1100,Southwest,VANDALISM,,34.0183,-118.3536,,
10/27/2017,1200,Northeast,THEFT,,34.1232,-118.21600000000001,,
10/8/2017,1800,Wilshire,BIKE - STOLEN,,34.069,-118.3462,,
10/18/2017,2200,Foothill,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2753,-118.4095,,
10/5/2017,1400,Hollenbeck,THEFT,,34.0415,-118.2196,,
10/20/2017,1800,West LA,BURGLARY,,34.0365,-118.3889,,
10/22/2017,1100,Olympic,BURGLARY,,34.0728,-118.2878,,
10/1/2017,2200,West Valley,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.192,-118.4815,,
10/1/2017,800,Van Nuys,VANDALISM,,34.1836,-118.4355,,
10/20/2017,1500,Hollenbeck,VANDALISM,,34.0823,-118.1913,,
10/16/2017,1530,Southeast,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9602,-118.2651,,
10/25/2017,1440,Pacific,BURGLARY,,33.963,-118.4311,,
10/9/2017,915,Northeast,ASSAULT,SCREWDRIVER,34.0884,-118.2258,,
10/5/2017,915,Pacific,BIKE - STOLEN,,34.0291,-118.4037,,
10/9/2017,1800,Pacific,VANDALISM,,33.9927,-118.4419,,
10/4/2017,1600,Devonshire,THEFT,,34.2312,-118.5632,,
10/22/2017,2200,Newton,VEHICLE,,33.9843,-118.2652,,
10/24/2017,500,Topanga,BURGLARY,,34.2084,-118.5688,,
10/20/2017,800,West Valley,DOCUMENT FORGERY / STOLEN FELONY,,34.1746,-118.5229,,
10/4/2017,2210,Northeast,CHILD,,34.1192,-118.1798,,
10/18/2017,915,Southwest,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.0268,-118.2808,,
10/24/2017,1,77th Street,THEFT,,33.9694,-118.2981,,
10/26/2017,2230,West Valley,BURGLARY,,34.1446,-118.5278,,
10/18/2017,1100,Wilshire,PICKPOCKET,,34.0761,-118.3563,,
10/26/2017,2210,Wilshire,VANDALISM,,34.0633,-118.3473,,
10/8/2017,2300,Olympic,TRESPASSING,,34.043,-118.2924,,
10/22/2017,1800,Wilshire,VANDALISM,,34.0836,-118.3511,,
10/16/2017,2300,Southeast,BURGLARY,UNKNOWN WEAPON/OTHER WEAPON,33.9511,-118.26299999999999,,
10/21/2017,2230,Devonshire,THEFT,,34.2204,-118.5579,,
10/12/2017,1305,West LA,BURGLARY,,34.0494,-118.3986,,
10/26/2017,1004,Van Nuys,PEEPING TOM,,34.1887,-118.4531,,
10/30/2017,2030,Devonshire,CRIMINAL THREATS - NO WEAPON DISPLAYED,,34.2536,-118.5913,,
10/25/2017,1530,Wilshire,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0764,-118.3786,,
10/30/2017,700,Mission,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2338,-118.47200000000001,,
10/2/2017,1115,Southwest,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0164,-118.3312,,
10/29/2017,1200,Rampart,THEFT,,34.071999999999996,-118.2722,,
10/24/2017,1200,Pacific,VEHICLE,,33.9523,-118.3906,,
10/21/2017,1800,Pacific,VANDALISM,,34.0241,-118.4144,,
10/26/2017,1000,Hollenbeck,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.071999999999996,-118.209,,
10/31/2017,2300,Harbor,VANDALISM,,33.7933,-118.2952,,
10/25/2017,915,Southeast,ASSAULT,ROCK/THROWN OBJECT,33.9406,-118.2348,,
10/25/2017,1,Devonshire,THEFT,,34.2522,-118.6115,,
10/8/2017,930,Southeast,THEFT,UNKNOWN WEAPON/OTHER WEAPON,33.9144,-118.2827,,
10/6/2017,1530,N Hollywood,VEHICLE,,34.1469,-118.3954,,
10/12/2017,1130,Pacific,THEFT,,33.943000000000005,-118.4035,,
10/17/2017,300,Olympic,THEFT,,34.0735,-118.2868,,
10/10/2017,1720,Newton,ASSAULT,HAND GUN,34.0234,-118.2654,,
10/16/2017,1000,Southeast,THEFT,,33.9431,-118.2652,,
10/26/2017,1000,Devonshire,THEFT,,34.2519,-118.58200000000001,,
10/6/2017,1100,Central,THEFT,,34.0487,-118.2627,,
10/23/2017,2300,Hollywood,BURGLARY,,34.1032,-118.3574,,
10/1/2017,200,Hollenbeck,VANDALISM,,34.079,-118.162,,
10/27/2017,2200,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.0446,-118.245,,
10/20/2017,1815,Rampart,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0585,-118.2725,,
10/20/2017,1800,Topanga,OTHER MISCELLANEOUS CRIME,,34.2176,-118.6031,,
10/23/2017,1600,Rampart,THEFT,,34.0598,-118.2734,,
10/9/2017,2100,Foothill,BURGLARY,,34.2423,-118.4131,,
10/23/2017,2200,Central,VEHICLE,,34.0481,-118.2542,,
10/24/2017,320,Southwest,VEHICLE,,34.0325,-118.3686,,
10/21/2017,1000,Olympic,BURGLARY,,34.0728,-118.2878,,
10/22/2017,2200,Northeast,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1,-118.2806,,
10/17/2017,2019,West LA,VIOLATION OF,,34.0572,-118.3773,,
10/16/2017,1620,Olympic,ROBBERY,OTHER KNIFE,34.0509,-118.2947,,
10/3/2017,2015,Pacific,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9727,-118.3968,,
10/8/2017,430,Southwest,ASSAULT,PIPE/METAL PIPE,34.0198,-118.3492,,
10/2/2017,1600,Van Nuys,TRESPASSING,,34.2085,-118.4698,,
10/31/2017,2320,Northeast,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.0934,-118.2961,,
10/9/2017,1947,Foothill,THEFT,,34.2459,-118.4185,,
10/27/2017,215,Wilshire,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0481,-118.3504,,
10/5/2017,2350,West Valley,BURGLARY,,34.2047,-118.5531,,
10/11/2017,750,Southeast,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9311,-118.2652,,
10/3/2017,955,Van Nuys,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1684,-118.4586,,
10/16/2017,130,77th Street,VEHICLE,,33.9983,-118.2827,,
10/24/2017,2215,Hollywood,BURGLARY,,34.0981,-118.3071,,
10/30/2017,1940,Pacific,VEHICLE,,33.9645,-118.4006,,
10/22/2017,610,Van Nuys,ROBBERY,SEMI-AUTOMATIC PISTOL,34.1907,-118.4465,,
10/21/2017,230,Southeast,THEFT,UNKNOWN WEAPON/OTHER WEAPON,33.9017,-118.2893,,
10/5/2017,1330,Pacific,THEFT,,33.9246,-118.4319,,
10/25/2017,1800,Olympic,ORAL COPULATION,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0803,-118.3135,,
10/27/2017,2130,Southeast,VANDALISM,,33.9601,-118.2839,,
10/24/2017,1120,Wilshire,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.0708,-118.3563,,
10/25/2017,430,Central,BURGLARY,,34.0524,-118.2467,,
10/17/2017,800,Foothill,THEFT,,34.2393,-118.3938,,
10/27/2017,1620,Newton,ASSAULT,TIRE IRON,34.0407,-118.2468,,
10/21/2017,1315,Rampart,BURGLARY,,34.0738,-118.2584,,
10/13/2017,800,Olympic,BURGLARY,,34.0691,-118.2941,,
10/15/2017,500,Northeast,RAPE,,0.0,0.0,,
10/29/2017,1123,West LA,VIOLATION OF,,34.068000000000005,-118.4254,,
10/9/2017,745,77th Street,KIDNAPPING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9806,-118.3352,,
10/13/2017,100,Wilshire,RAPE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0623,-118.344,,
10/28/2017,1400,Northeast,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1036,-118.2874,,
10/27/2017,2355,West LA,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0438,-118.456,,
10/8/2017,2100,Hollywood,ASSAULT,,34.1035,-118.3072,,
10/7/2017,200,Northeast,THEFT,,34.1283,-118.2299,,
10/18/2017,1630,Devonshire,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,34.2464,-118.58200000000001,,
10/1/2017,2000,Devonshire,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2592,-118.4751,,
10/28/2017,2200,Hollenbeck,THEFT,,34.0702,-118.2103,,
10/27/2017,1700,Foothill,VEHICLE,,34.2457,-118.4066,,
10/4/2017,745,Mission,BURGLARY,,34.2216,-118.4488,,
10/29/2017,2000,Olympic,VEHICLE,,34.04,-118.3008,,
10/29/2017,200,West Valley,THEFT,,34.2208,-118.5317,,
10/1/2017,1600,Foothill,EXTORTION,,34.2753,-118.4095,,
10/3/2017,1600,Newton,VEHICLE,,34.025999999999996,-118.2322,,
10/23/2017,1200,Foothill,THEFT,,34.214,-118.3591,,
10/22/2017,1900,Van Nuys,THEFT,,34.1836,-118.4355,,
10/7/2017,1931,Foothill,CONTEMPT OF COURT,,34.2615,-118.3017,,
10/6/2017,1400,Northeast,VEHICLE,,34.1074,-118.1978,,
10/5/2017,1715,Foothill,DOCUMENT FORGERY / STOLEN FELONY,,34.2832,-118.4203,,
10/21/2017,1420,Hollywood,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0853,-118.3277,,
10/22/2017,1130,West Valley,THEFT,,34.1975,-118.5335,,
10/21/2017,1730,Central,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0488,-118.2518,,
10/18/2017,1630,Harbor,SHOPLIFTING,,33.7821,-118.2976,,
10/30/2017,1800,Harbor,VEHICLE,,33.7216,-118.29899999999999,,
10/6/2017,500,West Valley,BURGLARY,,34.1687,-118.5359,,
10/23/2017,1645,Van Nuys,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.193000000000005,-118.4662,,
10/6/2017,920,Olympic,ROBBERY,DEMAND NOTE,34.0636,-118.3054,,
10/7/2017,1000,Foothill,THEFT,,34.2103,-118.3965,,
10/30/2017,1700,Mission,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.23,-118.4553,,
10/16/2017,1900,Olympic,THEFT,,34.0559,-118.3142,,
10/2/2017,1920,Van Nuys,ASSAULT,HAND GUN,34.194,-118.429,,
10/20/2017,900,Van Nuys,THEFT,,34.1684,-118.4422,,
10/20/2017,2015,West Valley,ROBBERY,PHYSICAL PRESENCE,34.1903,-118.53,,
10/21/2017,1130,77th Street,VEHICLE,,33.9688,-118.2674,,
10/3/2017,1755,Olympic,SHOPLIFTING,,34.0436,-118.296,,
10/28/2017,200,Rampart,VANDALISM,,34.0621,-118.2747,,
10/21/2017,1155,Rampart,ASSAULT,RAZOR BLADE,34.0534,-118.2788,,
10/11/2017,1200,Southwest,VANDALISM,,34.0109,-118.3113,,
10/1/2017,1200,Devonshire,VEHICLE,,34.2464,-118.5929,,
10/6/2017,1500,Pacific,BURGLARY,,33.9556,-118.4063,,
10/23/2017,1800,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9655,-118.2856,,
10/9/2017,1745,Northeast,SHOPLIFTING,,34.0884,-118.2258,,
10/13/2017,1300,Newton,THEFT,,33.9858,-118.2739,,
10/9/2017,1240,West LA,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0315,-118.4527,,
10/6/2017,1930,Devonshire,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.241,-118.5337,,
10/4/2017,2200,Rampart,THEFT,,34.0609,-118.2823,,
10/25/2017,1500,Newton,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0145,-118.2809,,
10/9/2017,250,Central,ASSAULT,OTHER FIREARM,34.0442,-118.2439,,
10/30/2017,1500,Southeast,VEHICLE,,33.9472,-118.2802,,
10/11/2017,1530,N Hollywood,THEFT,,34.1414,-118.3686,,
10/12/2017,2330,Central,THEFT,,34.0437,-118.2455,,
10/26/2017,1200,Van Nuys,THEFT,,34.1903,-118.4399,,
10/28/2017,130,Rampart,RAPE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0671,-118.2806,,
10/8/2017,830,Olympic,BURGLARY,,34.0672,-118.2941,,
10/1/2017,1415,Central,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0487,-118.2588,,
10/25/2017,1200,Foothill,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2157,-118.3644,,
10/25/2017,1800,77th Street,VEHICLE,,33.97,-118.3112,,
10/8/2017,410,Rampart,THEFT,,34.0791,-118.2957,,
10/8/2017,500,Pacific,VANDALISM,,33.9527,-118.3859,,
10/23/2017,900,West LA,VANDALISM,,34.0459,-118.4428,,
10/13/2017,1000,West Valley,VEHICLE,,34.1975,-118.5555,,
10/13/2017,1930,Southwest,VANDALISM,,34.0344,-118.2865,,
10/11/2017,1600,Olympic,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0726,-118.3073,,
10/9/2017,915,Northeast,ASSAULT,SCREWDRIVER,34.0884,-118.2258,,
10/20/2017,705,Southeast,ASSAULT,HAND GUN,33.9419,-118.2826,,
10/16/2017,200,Newton,VANDALISM,,33.9966,-118.2696,,
10/27/2017,1630,77th Street,THEFT,,33.9618,-118.2959,,
10/21/2017,900,Devonshire,VEHICLE,,34.2649,-118.51100000000001,,
10/27/2017,2240,N Hollywood,BATTERY,ROCK/THROWN OBJECT,34.1669,-118.4019,,
10/20/2017,2200,Topanga,VANDALISM,,34.1812,-118.6077,,
10/27/2017,2100,Central,BURGLARY,,34.0376,-118.2594,,
10/12/2017,1830,Central,THEFT,,34.0467,-118.2485,,
10/9/2017,1630,Harbor,VEHICLE,,33.7799,-118.265,,
10/8/2017,1500,Northeast,THEFT,,34.123000000000005,-118.2313,,
10/3/2017,2200,Newton,VANDALISM,,33.9861,-118.2696,,
10/14/2017,1100,Mission,VEHICLE,,34.3066,-118.4313,,
10/9/2017,900,Van Nuys,VEHICLE,,34.2084,-118.4599,,
10/2/2017,1000,Hollywood,THEFT,,34.0885,-118.3033,,
10/10/2017,1800,Hollywood,BURGLARY,,34.098,-118.3517,,
10/5/2017,1600,Topanga,VANDALISM,,34.1872,-118.571,,
10/31/2017,620,N Hollywood,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,34.1649,-118.3921,,
10/24/2017,800,West LA,THEFT,,34.0408,-118.4685,,
10/24/2017,400,Hollywood,VIOLATION OF,,34.0939,-118.3068,,
10/11/2017,1200,Hollenbeck,VEHICLE,,34.0229,-118.2216,,
10/8/2017,1800,Wilshire,THEFT,,34.047,-118.337,,
10/14/2017,600,Van Nuys,VEHICLE,,34.1958,-118.429,,
10/5/2017,1300,Southeast,ROBBERY,HAMMER,33.9373,-118.2916,,
10/27/2017,935,Rampart,ASSAULT,BLUNT INSTRUMENT,34.0531,-118.2738,,
10/1/2017,1010,Central,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0461,-118.2476,,
10/15/2017,1900,77th Street,VEHICLE,,33.9694,-118.2981,,
10/12/2017,1130,Hollenbeck,BURGLARY,,34.0431,-118.2196,,
10/4/2017,1600,Southwest,THEFT,,34.0237,-118.3002,,
10/3/2017,1300,Southeast,CONTEMPT OF COURT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9563,-118.2915,,
10/14/2017,1800,Southeast,VEHICLE,,33.9334,-118.2319,,
10/13/2017,2000,Hollywood,BRANDISH WEAPON,KNIFE WITH BLADE 6INCHES OR LESS,34.0899,-118.3223,,
10/10/2017,840,West Valley,BUNCO,,34.207,-118.4991,,
10/20/2017,1130,Pacific,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9843,-118.4678,,
10/5/2017,1800,Newton,THEFT,,34.0114,-118.2624,,
10/1/2017,1400,Central,BURGLARY,,34.0472,-118.2351,,
10/13/2017,1600,77th Street,THEFT,,33.9855,-118.287,,
10/15/2017,2200,Rampart,BURGLARY,,34.0777,-118.2932,,
10/14/2017,140,Southwest,ASSAULT,,34.0055,-118.2959,,
10/21/2017,2000,Northeast,BURGLARY,,34.1179,-118.29299999999999,,
10/7/2017,2100,West Valley,BURGLARY,,34.1975,-118.5273,,
10/24/2017,1725,Wilshire,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,34.0835,-118.3428,,
10/10/2017,745,West Valley,STALKING,,34.1745,-118.5384,,
10/25/2017,1500,Southwest,THEFT,,34.0132,-118.3457,,
10/23/2017,349,Central,LEWD CONDUCT,,34.0535,-118.256,,
10/1/2017,15,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,33.9892,-118.2915,,
10/2/2017,1900,Olympic,BURGLARY,,34.0653,-118.3173,,
10/23/2017,1200,Newton,VEHICLE,,34.0169,-118.2783,,
10/11/2017,1900,Van Nuys,VANDALISM,,34.2085,-118.4698,,
10/15/2017,1045,Southeast,ASSAULT,KNIFE WITH BLADE 6INCHES OR LESS,33.9583,-118.2651,,
10/24/2017,2030,Foothill,BIKE - STOLEN,,34.2312,-118.3971,,
10/24/2017,1400,Pacific,THEFT,,33.949,-118.3744,,
10/8/2017,650,Central,THEFT,,34.0431,-118.2692,,
10/10/2017,1,Southwest,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0161,-118.3547,,
10/15/2017,200,Olympic,VANDALISM,,34.0581,-118.3132,,
10/9/2017,2230,Southwest,THEFT,,34.0203,-118.3452,,
10/15/2017,1910,N Hollywood,BURGLARY,,34.1425,-118.3643,,
10/6/2017,1145,Olympic,BURGLARY,,34.0691,-118.2917,,
10/6/2017,1900,Hollenbeck,BURGLARY,,34.0386,-118.2162,,
10/5/2017,1822,Rampart,THEFT,,34.0776,-118.2635,,
10/28/2017,1340,Mission,VEHICLE,,34.2573,-118.4379,,
10/25/2017,552,Pacific,VEHICLE,,33.9454,-118.375,,
10/9/2017,2240,Southeast,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9455,-118.2869,,
10/29/2017,2025,Foothill,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2823,-118.4208,,
10/24/2017,2300,Pacific,VEHICLE,,34.0204,-118.42,,
10/7/2017,2100,Rampart,BURGLARY,,34.0594,-118.2599,,
10/21/2017,1430,Southeast,VANDALISM,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9565,-118.2608,,
10/18/2017,900,Central,ASSAULT,CLUB/BAT,34.0442,-118.2439,,
10/5/2017,1310,Mission,TRESPASSING,,34.2282,-118.4575,,
10/13/2017,2235,Olympic,ASSAULT,KITCHEN KNIFE,34.0559,-118.3053,,
10/12/2017,1930,77th Street,THEFT,,33.9611,-118.2842,,
